,id,area,structural_system,n_floors,ductility,roof,excentricity_ratio_EC8,excentricity_ratio_CR,radius_ratio_EC8,slenderness,slenderness_elevation,compactness,setback_ratio_NTC,hole_ratio_NTC,contact_force,confinement_ratio,contact_ang_acc,contact_angle,relative_position,city,geometry
248,1596.0,89.2529019788443,M,2,pre_code,dark_shadow,0.00618702666974993,0.0009463335798735143,0.3078400326691124,1.633887742345432,0.8118039961981575,0.9998664359650383,0.0,0.0,1.2637789352212132,4.4410238406152046e-07,0.013322941289195183,0.001687916209779671,lateral,san_jose,"POLYGON ((-84.10192655225964 9.928977224417046, -84.10194120222535 9.928868528342118, -84.10200695703556 9.928876382860517, -84.10200359196908 9.928906131692333, -84.10200351193323 9.928906833367114, -84.10199458768223 9.928984256334724, -84.10196695398253 9.928981371362202, -84.10192655225964 9.928977224417046))"
249,1600.0,155.49833301757639,M,1,pre_code,metallic,0.4880015302976388,0.055877174792368665,0.2784460186876222,1.1964094603247566,0.26314692844581655,0.9120785588006215,0.6956848990088245,0.0,0.13769384545931673,15.27866782991377,0.1867946520508087,2.8534261802621823,confined,san_jose,"POLYGON ((-84.10356535295209 9.928987130244195, -84.10356566557633 9.928972823755778, -84.1035947916111 9.928972694444097, -84.10359948874056 9.928897024242454, -84.10367356990805 9.928901561602789, -84.10371925583854 9.928905547885078, -84.10370434079177 9.929010604163784, -84.10360071813409 9.929002368955366, -84.10358454385302 9.929000860791877, -84.10358463975065 9.928987171778513, -84.10356535295209 9.928987130244195))"
250,1603.0,105.94373138026835,M,1,pre_code,metallic,0.07662874031328344,0.010645303661785762,0.3477261159652169,1.669302055792509,0.3765746545674095,0.9772050822480304,0.28136004010005616,0.0,0.5821891695645671,2.568370901206453,0.1621381010220775,0.18679124079102866,confined,san_jose,"POLYGON ((-84.10163674261315 9.929001877827588, -84.10163968668263 9.928932278269048, -84.10164102880532 9.928896194873916, -84.10171819028349 9.928904061010346, -84.10170592438375 9.92902699716231, -84.10165902903874 9.929022175675804, -84.10165881659015 9.929004304436463, -84.10163674261315 9.929001877827588))"
251,1604.0,112.33216554763526,M,2,low_code,metallic,0.01832779549856557,0.003113466727380581,0.18614598663914353,3.318725987665891,1.0312996795192062,0.9921650780731347,0.0,0.0,0.6114043390643452,2.8088949238995897,0.4337856592919838,1.3420861563921476,confined,san_jose,"POLYGON ((-84.10149396668461 9.92902010631167, -84.10150151869308 9.92896386348708, -84.1015031502678 9.928951470594868, -84.10151002557403 9.928905557934113, -84.10151761953063 9.928849744975714, -84.10155114606061 9.928851051741427, -84.10156915427284 9.928851615877285, -84.10156393702694 9.92890161122975, -84.1015567806329 9.928952001830543, -84.10154806892467 9.92902108719939, -84.10154763285722 9.929027463757773, -84.10149396668461 9.92902010631167))"
252,1610.0,343.3175806814298,M,1,low_code,metallic,0.32937342010277837,0.028046389630904667,0.128326205758382,2.318732429652092,0.24654633503732892,0.9558622891449488,0.0,0.0,1.136742256386643,0.40146688887656434,0.3898091727809002,1.5381967039680071,corner,san_jose,"POLYGON ((-84.09959321324843 9.928995114350236, -84.09960645234841 9.928897278819917, -84.0996697868723 9.928902549694012, -84.09966981140518 9.928889371287168, -84.09970562802953 9.928891008720276, -84.09970530362907 9.928906593163745, -84.09974760073251 9.928909139646516, -84.0997491311401 9.928897505898505, -84.09980079013899 9.928904355077874, -84.09980184917632 9.928898725299415, -84.09986450436523 9.928907296377298, -84.09985083450684 9.929023787973183, -84.09978856464416 9.929016847030093, -84.09978144918287 9.929016053468368, -84.09963169982949 9.928999352566684, -84.09959321324843 9.928995114350236))"
253,1616.0,102.90220328928712,M,1,pre_code,metallic,0.1658927378172764,0.02319333475235661,0.26978600763438526,3.0469883357327197,0.5162312770035663,0.9707316705291076,0.4703943580936345,0.0,0.553788249184243,2.8680852884605077,1.686048105591206,0.007790480620095792,confined,san_jose,"POLYGON ((-84.10170320464447 9.929050449692381, -84.10170592438375 9.92902699716231, -84.10171819028349 9.928904061010346, -84.10172027879688 9.928885527952014, -84.10174721439292 9.92888701849263, -84.10174533812224 9.928904228684372, -84.10177167788343 9.928906963380362, -84.10176839072334 9.928938886279964, -84.10176266256839 9.92899467646064, -84.10175629810207 9.929057157830377, -84.10170320464447 9.929050449692381))"
254,1618.0,88.40131753849052,M,2,pre_code,metallic,0.28880887555540663,0.043721542432882385,0.26670691564030635,3.2071525485517864,1.142830152513862,0.9226104486208223,0.18432732429964166,0.0,1.0112820316773146,1.6945439284344417,1.578503816421136,0.019307518459826287,confined,san_jose,"POLYGON ((-84.10181300772663 9.929036267085284, -84.1018099361404 9.929063981683763, -84.10175629810207 9.929057157830377, -84.10176368313753 9.928984736556682, -84.10177937575237 9.928985183069702, -84.10178332046418 9.928922375234048, -84.10179426180841 9.928923157967672, -84.1017957676542 9.928903349340507, -84.10182735736473 9.928906247478576, -84.1018237617388 9.928944215538207, -84.10181300772663 9.929036267085284))"
255,1621.0,144.41890361975845,M,2,low_code,metallic,0.2000514407714168,0.023587110967113634,0.23418714825802184,2.566799282701115,0.7998990540259004,0.9567996423980548,0.33722228116763425,0.0,1.6334930107753183,6.455328009686094e-05,0.280959537871004,0.012757233442068363,lateral,san_jose,"POLYGON ((-84.10183500455713 9.9290671703539, -84.10183909930346 9.929037692558158, -84.10185744552416 9.928906670647258, -84.1018589471801 9.92889142051869, -84.10191450603625 9.928897128065206, -84.10190646125324 9.928956853340733, -84.10192255877226 9.928958718685346, -84.10190760053912 9.929076370952194, -84.10183500455713 9.9290671703539))"
256,1622.0,45.66952525366055,M,2,pre_code,dark_shadow,0.0861268500962928,0.018438320595370473,0.43630869778989395,1.4417909562756352,1.0660784154015641,0.9536152580901477,0.3861977278624856,0.0,0.0,0.0,0.0,0.0,isolated,san_jose,"POLYGON ((-84.10191341778673 9.929071564381694, -84.10192333535892 9.928997598730744, -84.10196419374455 9.929003915589599, -84.10197978925271 9.929006352141045, -84.1019755131348 9.92903908507269, -84.10196593729759 9.929038726318554, -84.10196175139328 9.929068294562393, -84.10195144617249 9.929068568962354, -84.10195126621856 9.929076435457992, -84.10191341778673 9.929071564381694))"
257,1628.0,123.92064373639107,M,1,pre_code,metallic,0.006476045932947774,0.0008895137763312083,0.20989604378273352,2.7793539750155882,0.44928441627475085,0.9998332294770297,0.0,0.0,0.3374256500897156,7.611116346947349,0.6476683788190455,0.07560425854829982,confined,san_jose,"POLYGON ((-84.10205032067901 9.929094899849401, -84.10205601784627 9.929057456048396, -84.10207536067303 9.928929730806335, -84.102136655354 9.928936323246829, -84.10210996613633 9.92910247681794, -84.10205032067901 9.929094899849401))"
