EC8_compactness,GNDT_setback_slenderness,CR_eccentricity_ratio,GNDT_main_shape_slenderness,contact_confinement_ratio,contact_angle,contact_force,GNDT_eccentricity_ratio,area,height,NTC_hole_ratio,slenderness_bbox,slenderness_circunscribed,GNDT_setback_ratio,ASCE7_setback_ratio,slenderness_inertia,slenderness_elevation,perimeter,contact_angular_acc,inertia_vs_circle,EC8_eccentricity_ratio,EC8_radius_ratio,ASCE7_parallelity_angle,ASCE7_hole_ratio,NTC_setback_ratio,code_quality,roof_asphalt,roof_bright_concrete,roof_dark_shadow,roof_metallic,simplified_structural_system,id
-0.3610819305638427,-0.2113448326127651,0.16103177214943662,-0.10485341426702946,-0.6125278271935352,-0.4554814646858405,2.912681196890226,0.5688804991000509,-0.4196219492765342,0.0846369061598315,-0.0829721363201274,-0.45479489598859113,-0.17021292277170702,0.06483655778646863,0.359032202015404,-0.3347945786981347,0.5434283618955789,-0.6161515428524033,0.31202987166752777,0.3159044767303597,-0.23565844161004762,0.07886259075110472,-0.3104417597628307,-0.06505515229791409,0.359032202015404,0.0,0.0,1.0,0.0,0.0,2,1973
0.1744858455799612,12.94507884715344,0.849412243731089,0.9477718656964815,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,1.4446465881514647,0.19910521927298813,0.44349738827751717,-0.0829721363201274,-1.0362079529789299,-0.7871260744676083,0.39508597885973473,0.23070069384562478,-1.0504581373584505,0.08652292106474134,0.7634117537799305,-0.5402553084718779,1.2209027965229238,1.1312048866687903,-0.35467831304690445,-0.16232358357833782,-0.06505515229791409,0.23070069384562478,1.0,1.0,0.0,0.0,0.0,2,815
-0.3410618541849753,-0.2113448326127651,1.4003521598505162,-0.7616280892527671,1.99779935184777,-0.013820488509608916,-0.44386092919065084,2.0079033212132598,-0.28089777193041954,-0.6330840580755398,-0.0829721363201274,-0.5261734732716933,-0.1674727054031034,1.2894643098865959,1.8266897276308862,-0.5267792163209377,-0.5226844625402592,-0.14171363415997668,-0.37186778896752415,0.2798296918822198,0.5967946479177328,-0.17423944153601467,-0.22729532823990453,-0.06505515229791409,1.8266897276308862,0.0,0.0,0.0,1.0,0.0,0,2888
0.6896748884232846,-0.2113448326127651,-0.4131826862687807,0.018958215473763893,-0.6125278271935352,-0.45548150993901027,0.7157290943172495,-0.2414772351553975,-0.4888270379059485,-0.2742235759578542,-0.0829721363201274,-0.12573794509113642,0.174419430333158,-0.9591005033597783,-0.9626362209636783,-0.20945745776029978,-0.03280447842646637,-0.8320746505693954,-0.3219120823992528,0.3255451216647473,-0.5268931705366049,0.6676173191256378,0.5472329304615523,-0.06505515229791409,-0.9626362209636783,0.0,0.0,0.0,0.0,1.0,2,1733
-0.3769995628961895,-0.2113448326127651,0.10766026552479015,-0.09741360038042608,-0.6125268759871382,-0.4533937918930168,0.14793437452768243,-0.5159257222550812,-0.3758198491435074,-0.6330840580755398,-0.0829721363201274,-0.31998352156776755,-0.5970865821572001,1.9778099612505886,1.6200052040340904,-0.16087900914661843,-0.735548936516189,-0.3981146323097325,0.5907624259687677,0.22438192402473026,-0.25692192976193157,-0.06989793268506843,4.267349777253517,-0.06505515229791409,1.6200052040340904,1.0,0.0,0.0,0.0,1.0,2,1391
0.6896748884232846,-0.2113448326127651,-0.8150380747801048,-0.6245209449608397,2.0296304138627717,0.010384790005403237,-0.3078018225757882,-0.12427978356420968,-0.5252423657085628,-0.2742235759578542,-0.0829721363201274,0.5021382759322451,0.8563342770711558,-0.9591005033597783,-0.9626362209636783,0.42759521436591513,0.21152603446835117,-0.8154762669256466,1.038869644395077,-0.5083487926104452,-0.7175973592344262,0.23903624456437078,-0.35337187160507494,-0.06505515229791409,-0.9626362209636783,0.0,0.0,0.0,0.0,1.0,2,2018
0.5803128904726997,-0.2113448326127651,-0.7908672220432672,0.6699094844289692,-0.6125278271935352,-0.45548150993901027,-0.2993874400925589,-0.125758952426999,-0.15541255932141554,-0.2742235759578542,-0.0829721363201274,-0.5191561838994503,-0.2235705759659181,-0.6874450986050968,-0.8165932003082829,-0.6379969752179133,-0.45232845768922036,-0.2979270540012396,-0.413713880764087,0.8592958237713273,-0.6501245249328048,0.12950508900645402,-0.2653316841387866,-0.06505515229791409,-0.8165932003082829,0.0,0.0,0.0,0.0,1.0,1,1540
0.6664866724552561,-0.2113448326127651,-0.8303535753603257,1.3999554442834652,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.25138674258910865,3.6940299310973717,3.3143812452190025,-0.0829721363201274,-0.8386123985403553,-0.7657240310845331,-0.8132579474408883,-0.8138173186452177,-0.8808991868359178,0.4216494253513549,2.542212410392333,-0.5402553084718779,1.1843405579548774,-0.32261868101774316,-1.326762880021045,0.12746849126211568,-0.06505515229791409,-0.8138173186452177,1.0,0.0,0.0,1.0,0.0,1,1424
-1.9944014736139135,-0.2113448326127651,1.154562692711962,1.1081249551813444,-0.6125278267087504,-0.45542689479867005,0.3191092401326738,-1.935354850697848,0.4668740559261748,-0.6330840580755398,-0.0829721363201274,-0.3521979148611449,-0.06614593967956996,1.9443391295002974,2.9948711759653013,-0.30533861594915185,-0.8571198506604222,1.3083967329666306,-0.41000219418737416,-0.6489094645222037,1.8184547910595596,-0.9765487922248679,-0.39278217094523193,-0.06505515229791409,2.9948711759653013,0.0,0.0,0.0,1.0,0.0,0,916
0.6896748884232846,-0.2113448326127651,-0.8073222322091849,-0.028341428074067095,-0.6125278271935352,-0.45548150993901027,-0.6350515454594354,-0.03329117456010823,-0.613120357148632,-0.2742235759578542,-0.0829721363201274,-0.09150193477569718,-0.8018850744180693,-0.9591005033597783,-0.9626362209636783,-0.2029169482537575,0.26927622733440226,-1.0827198456589657,-0.5402553084718779,0.2785175019305782,-0.720672712805825,1.4206659142491729,-0.18897876389845783,-0.06505515229791409,-0.9626362209636783,1.0,0.0,0.0,0.0,1.0,2,1252
