Epoch,Loss
1,1.2791954278945923
2,1.273730993270874
3,1.2634392976760864
4,1.2489665746688843
5,1.2309508323669434
6,1.2100067138671875
7,1.186715006828308
8,1.1616147756576538
9,1.1351984739303589
10,1.1079086065292358
11,1.0801376104354858
12,1.0522271394729614
13,1.0244719982147217
14,0.9971218705177307
15,0.9703842997550964
16,0.9444277286529541
17,0.9193834662437439
18,0.8953482508659363
19,0.8723868727684021
20,0.8505371809005737
21,0.829813539981842
22,0.8102121353149414
23,0.7917157411575317
24,0.7742967009544373
25,0.7579193711280823
26,0.7425431609153748
27,0.7281238436698914
28,0.7146151065826416
29,0.7019696831703186
30,0.6901403665542603
31,0.6790808439254761
32,0.6687456369400024
33,0.6590912938117981
34,0.6500757336616516
35,0.6416584849357605
36,0.6338014602661133
37,0.6264678835868835
38,0.6196231842041016
39,0.6132341623306274
40,0.607269823551178
41,0.6017007231712341
42,0.5964990258216858
43,0.5916387438774109
44,0.5870952010154724
45,0.5828455686569214
46,0.5788683891296387
47,0.5751436352729797
48,0.5716526508331299
49,0.5683779716491699
50,0.5653035640716553
