,area,structural_system,n_floors,ductility,roof,excentricity_ratio_EC8,excentricity_ratio_CR,radius_ratio_EC8,slenderness,slenderness_elevation,compactness,setback_ratio_NTC,hole_ratio_NTC,contact_force,confinement_ratio,contact_ang_acc,contact_angle,relative_position
835,640.7010498075166,CR,8,low_code,dark_shadow,0.1326572908354646,0.0074141623253123,0.1113673755655713,2.746622607257507,1.5713865049364852,0.9406259913003902,0.7645423405163899,0.0,0.0,0.0,0.0,0.0,isolated
836,384.5620061597229,CR,11,low_code,dark_shadow,0.1083573732382993,0.0078452448859219,0.1814367054321343,1.4158072037382474,2.002316892886552,0.9829162093582752,0.4016084436213295,0.0,0.0,0.0,0.0,0.0,isolated
837,228.6410105870217,M,2,low_code,dark_shadow,0.1210831956679494,0.0113342238594157,0.2228792038011385,1.0736057986399152,0.4111465109467541,0.9513097610789312,0.2916772053962664,0.0,0.0,0.0,0.0,0.0,isolated
838,199.8935856412977,M,2,low_code,bright_concrete,0.3396230510292825,0.0342975755868828,0.2203850777126605,1.4810540526013067,0.5164606953637035,0.929628965767648,0.4507425080366624,0.0,0.0,0.0,0.0,0.0,isolated
839,425.2864764626722,M,4,low_code,asphalt,0.0697233732918793,0.0047839720406342,0.1699161044474589,1.1893976022583976,0.6346057296685438,0.9814324118804192,0.480732183896173,0.0,0.0,0.0,0.0,0.0,isolated
840,511.7699496498873,CR,8,low_code,asphalt,0.4013065165761534,0.0251668058181135,0.1421843974870937,1.5412154723134248,1.317059912384711,0.9460414718380148,0.281566077565608,0.0,0.0,0.0,0.0,0.0,isolated
841,246.70622703774785,CR,7,low_code,dark_shadow,0.1758258855510599,0.0158504758539021,0.2236603692403823,1.0724789364593128,1.3845977599489103,0.9483278433903394,0.4188325014217894,0.0,0.0,0.0,0.0,0.0,isolated
842,187.84796466535371,CR,7,low_code,asphalt,0.1907714497338869,0.0198953881564651,0.2278603079973734,1.234283064577527,1.7022503528940764,0.9416992849531516,0.381889289277629,0.0,0.0,0.0,0.0,0.0,isolated
843,441.4447633669069,M,2,low_code,metallic,0.3336284327245873,0.0224804728849602,0.1387633440896299,1.037825785704634,0.2909211490005559,0.7242200230506104,0.8265254178012376,0.0,0.0,0.0,0.0,0.0,isolated
844,1241.325908471246,CR,0,low_code,bright_concrete,0.3148893861097049,0.01265542670935,0.0964293520941932,1.0607719501154538,0.0,0.9626915861017122,0.2634852578730065,0.0,0.0,0.0,0.0,0.0,isolated
845,682.3810671963053,M,4,low_code,dark_shadow,0.4066651665501272,0.0233487668917972,0.0840973374786289,1.883694421628156,0.6304824287727047,0.7295888954041574,0.670955473288809,0.0,0.0,0.0,0.0,0.0,isolated
846,421.36387703744015,CR,9,low_code,asphalt,0.3119564974917041,0.0217641954599339,0.1765331894934231,1.5883140646534069,1.657689949157485,0.9389197429352304,0.3831707291565913,0.0,0.0,0.0,0.0,0.0,isolated
847,511.0128225714737,CR,11,low_code,metallic,0.1472301781161238,0.0093198362443174,0.1341449665259671,1.535346108679746,1.8088443067152291,0.9534647922627812,0.3915789535714064,0.0,0.0,0.0,0.0,0.0,isolated
848,227.46146039121157,M,2,low_code,asphalt,0.8004528595982308,0.0778518991179764,0.1728343430312924,1.5045687369177527,0.4879814976211721,0.78859446998186,0.6573592694982874,0.2303291132028473,0.0,0.0,0.0,0.0,isolated
849,351.05803514880665,CR,11,low_code,asphalt,0.0069904415580415,0.0005343110361075,0.1619464472244069,1.486631187824491,2.147465031967568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,isolated
850,440.5159611950042,M,1,low_code,bright_concrete,0.2724908810084552,0.0185002420076927,0.1508675820806469,1.2587174826310403,0.1603631440824519,0.9382362314873884,0.3097345926183876,0.0,0.0,0.0,0.0,0.0,isolated
851,259.3459521101296,M,2,low_code,asphalt,0.169235710176875,0.0148717214823334,0.2134753368377339,1.075824985738894,0.3864402253185672,0.9272457775974972,0.4946923239033175,0.0,0.0,0.0,0.0,0.0,isolated
852,459.55921404971474,M,4,low_code,bright_concrete,0.2953900331270392,0.019518197597151,0.1427906405484409,2.056027160358024,0.8026476356878237,0.9529152839452952,0.2033893260402343,0.0,0.0,0.0,0.0,0.0,isolated
853,1043.937145727995,CR,2,low_code,dark_shadow,0.1907588945422456,0.0083827143789384,0.0898698933572285,2.143711157416198,0.2718924881230539,0.9872387070720092,0.1826449440052293,0.0,0.0,0.0,0.0,0.0,isolated
854,920.5507720272178,M,1,low_code,metallic,0.3577621593144546,0.0185502432211946,0.0773984061241855,2.19473000834892,0.1464832382939103,0.8694011226280669,0.705787946346407,0.0,0.0,0.0,0.0,0.0,isolated
855,298.3352755033791,Other,1,low_code,dark_shadow,0.1121634445580484,0.011908339670705,0.1108108390939377,3.5749173548665465,0.3283990967124302,0.9976365524244116,0.0550992689687799,0.0,0.0,0.0,0.0,0.0,isolated
856,451.23073065593474,CR,8,low_code,metallic,0.3992348330626522,0.027057823056049,0.125123366400563,2.3728764593802696,1.7404015885802984,0.9359196612485404,0.8228102352256264,0.0,0.0,0.0,0.0,0.0,isolated
857,455.59705530450833,CR,7,low_code,asphalt,0.6139532271417154,0.0418325350161551,0.132996419521946,1.7713669916357524,1.3094324953543874,0.9472839717720112,0.3328543947777401,0.0,0.0,0.0,0.0,0.0,isolated
858,233.3785683182133,M,2,low_code,dark_shadow,0.2606852189097918,0.0248284854274043,0.1827001494436655,1.8401061009801187,0.5327729876436847,0.9561043746760668,0.4898390466545439,0.0,0.0,0.0,0.0,0.0,isolated
859,313.09343583649365,M,2,low_code,metallic,0.1728466272399501,0.0138802726518363,0.1766374830031133,1.144456661048174,0.3627554489801675,0.8827511939179222,0.4549950676969167,0.0,0.0,0.0,0.0,0.0,isolated
860,465.0430639455441,CR,9,low_code,asphalt,0.4236663318905123,0.028216339559812,0.1379672411163312,1.5717328560253014,1.5696634453511955,0.9317873797209076,0.5780059231263264,0.0,0.0,0.0,0.0,0.0,isolated
861,629.1773621256243,CR,8,low_code,asphalt,0.2009481014279396,0.0117144510933603,0.10226450221941,2.4687163266175647,1.5033506586060938,0.9171210712860312,0.5805639997436155,0.0,0.0,0.0,0.0,0.0,isolated
