Epoch,Loss
1,1.377374529838562
2,1.3705044984817505
3,1.357564926147461
4,1.3393689393997192
5,1.3167210817337036
6,1.2904020547866821
7,1.2611554861068726
8,1.2296797037124634
9,1.196619987487793
10,1.1625653505325317
11,1.1280447244644165
12,1.0935258865356445
13,1.059414029121399
14,1.0260529518127441
15,0.9937247633934021
16,0.9626519083976746
17,0.9329990744590759
18,0.9048776626586914
19,0.878352701663971
20,0.8534514904022217
21,0.8301723599433899
22,0.8084900975227356
23,0.7883573174476624
24,0.7697026133537292
25,0.7524357438087463
26,0.7364572882652283
27,0.7216678857803345
28,0.7079734802246094
29,0.6952866315841675
30,0.683525800704956
31,0.6726165413856506
32,0.6624897718429565
33,0.6530824303627014
34,0.6443370580673218
35,0.6362006068229675
36,0.6286256909370422
37,0.6215685606002808
38,0.614989697933197
39,0.6088530421257019
40,0.6031254529953003
41,0.5977768898010254
42,0.5927797555923462
43,0.5881083607673645
44,0.5837394595146179
45,0.5796511769294739
46,0.5758232474327087
47,0.5722371935844421
48,0.5688753128051758
49,0.5657215714454651
50,0.5627610087394714
51,0.5599793195724487
52,0.5573634505271912
53,0.5549015402793884
54,0.552581787109375
55,0.5503940582275391
56,0.5483285188674927
57,0.54637610912323
58,0.5445284843444824
59,0.5427778959274292
60,0.5411173701286316
61,0.5395402312278748
62,0.5380404591560364
63,0.5366124510765076
64,0.5352513194084167
65,0.5339522361755371
66,0.5327107906341553
67,0.5315232276916504
68,0.5303858518600464
69,0.5292955040931702
70,0.5282490253448486
71,0.5272435545921326
72,0.5262765884399414
73,0.5253458023071289
74,0.5244491100311279
75,0.5235844254493713
76,0.5227499008178711
77,0.521943986415863
78,0.5211650133132935
79,0.520411491394043
80,0.5196821689605713
81,0.5189757347106934
82,0.5182911157608032
83,0.5176272392272949
84,0.516982913017273
85,0.5163574814796448
86,0.5157498717308044
87,0.5151594281196594
88,0.5145853161811829
89,0.5140267610549927
90,0.5134831070899963
91,0.5129535794258118
92,0.5124379396438599
93,0.5119353532791138
94,0.5114454030990601
95,0.5109675526618958
96,0.5105012059211731
97,0.510046124458313
98,0.5096017122268677
99,0.5091677308082581
100,0.5087435841560364
101,0.5083291530609131
102,0.5079238414764404
103,0.5075275897979736
104,0.5071398615837097
105,0.5067604780197144
106,0.5063890814781189
107,0.5060254335403442
108,0.505669355392456
109,0.5053204894065857
110,0.5049787163734436
111,0.5046435594558716
112,0.5043151378631592
113,0.5039930939674377
114,0.5036771297454834
115,0.5033673048019409
116,0.5030631422996521
117,0.5027646422386169
118,0.5024716258049011
119,0.5021839737892151
120,0.5019014477729797
121,0.5016239285469055
122,0.5013513565063477
123,0.5010834336280823
124,0.5008201003074646
125,0.5005612373352051
126,0.5003067851066589
127,0.5000565052032471
128,0.4998103976249695
129,0.49956828355789185
130,0.4993300139904022
131,0.49909570813179016
132,0.4988650679588318
133,0.49863794445991516
134,0.49841436743736267
135,0.4981943368911743
136,0.49797749519348145
137,0.49776411056518555
138,0.49755385518074036
139,0.4973466992378235
140,0.49714258313179016
141,0.4969414174556732
142,0.49674320220947266
143,0.49654778838157654
144,0.4963551461696625
145,0.4961652159690857
146,0.49597790837287903
147,0.4957931637763977
148,0.4956110119819641
149,0.4954313337802887
150,0.4952540397644043
151,0.4950791597366333
152,0.494906485080719
153,0.4947362542152405
154,0.4945680499076843
155,0.49440211057662964
156,0.4942382872104645
157,0.49407655000686646
158,0.4939168393611908
159,0.4937591254711151
160,0.49360334873199463
161,0.49344947934150696
162,0.4932975471019745
163,0.49314743280410767
164,0.4929990768432617
